Drug Code,Ingredient,Company Name,Class,Descriptor,Current Status Flag,Status,Route of Admin
11376,CITRIC ACID,FRESENIUS KABI AG,Human,FOR USE WITH CYTAPHERESIS DEVICE ONLY,Y,MARKETED,0-UNASSIGNED
11384,TOPIRAMATE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
1141,AMITRIPTYLINE HYDROCHLORIDE,SUNOVION PHARMACEUTICALS CANADA INC,Veterinary,,Y,MARKETED,ORAL
11413,HYDROMORPHONE HYDROCHLORIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
11416,ACYCLOVIR,GLAXOSMITHKLINE INC,Human,,Y,MARKETED,ORAL
11421,CLOZAPINE,HLS THERAPEUTICS INC,Human,,Y,MARKETED,ORAL
11422,CLOZAPINE,HLS THERAPEUTICS INC,Human,,Y,MARKETED,ORAL
11423,ERYTHROMYCIN,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,OPHTHALMIC
11425,HYDROMORPHONE HYDROCHLORIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
11427,ACETAMINOPHEN,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11428,HYDROMORPHONE HYDROCHLORIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
1143,Eslicarbazepine acetate,SUNOVION PHARMACEUTICALS CANADA INC,Veterinary,,Y,MARKETED,ORAL
11430,PETROLATUM,GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.,Human,,Y,MARKETED,TOPICAL
11431,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,MICROGEN,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
11439,FOLLICLE STIMULATING HORMONE (FSH),VETOQUINOL N A INC,Veterinary,FOLLICLE STIMULATING HORMONE FOR INJECTION,Y,MARKETED,INTRAMUSCULAR
1144,MOMETASONE FUROATE,GLENMARK PHARMACEUTICALS CANADA INC.,Veterinary,,Y,MARKETED,ORAL
11440,PRILOCAINE,GENERAL MOTORS OF CANADA LIMITED,Human,,Y,MARKETED,TOPICAL
11443,MOMETASONE FUROATE,MERCK CANADA INC,Human,,Y,MARKETED,TOPICAL
11444,MOMETASONE FUROATE,MERCK CANADA INC,Human,,Y,MARKETED,TOPICAL
11451,SALINOMYCIN SODIUM,PHIBRO ANIMAL HEALTH CORPORATION,Veterinary,,Y,MARKETED,ORAL
11465,FLURBIPROFEN,APOTEX INC,Human,,Y,MARKETED,ORAL
11466,FLURBIPROFEN,APOTEX INC,Human,,Y,MARKETED,ORAL
1147,SEALER PROTEIN (HUMAN),LERNAPHARM (LORIS) INC.,Human,,Y,MARKETED,TOPICAL
11481,LEVODOPA,MERCK CANADA INC,Human,,Y,MARKETED,ORAL
11484,ALPRAZOLAM,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
11485,ALPRAZOLAM,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
11499,CHLOROXYLENOL,INOPAK LTD.,Human,,Y,MARKETED,TOPICAL
115,MORPHINE HYDROCHLORIDE,CENTRAL SOLUTIONS INC.,Human,,Y,MARKETED,ORAL
11520,DOCUSATE SODIUM,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11521,DOCUSATE SODIUM,TEVA CANADA LIMITED,Human,DROPS,Y,MARKETED,ORAL
11525,VIRGINIAMYCIN,PHIBRO ANIMAL HEALTH CORPORATION,Veterinary,,Y,MARKETED,ORAL
11533,VIRGINIAMYCIN,PHIBRO ANIMAL HEALTH CORPORATION,Veterinary,,Y,MARKETED,ORAL
11534,VERAPAMIL HYDROCHLORIDE,BGP PHARMA ULC,Human,,Y,MARKETED,ORAL
11537,TRICLOSAN,ECOLAB CO,Human,,Y,MARKETED,TOPICAL
11543,VIRGINIAMYCIN,PHIBRO ANIMAL HEALTH CORPORATION,Veterinary,,Y,MARKETED,ORAL
11545,POLOXALENE,THE BUCKLEY'S COMPANY,Veterinary,,Y,MARKETED,ORAL
11582,NICARBAZIN,ELANCO CANADA LIMITED,Veterinary,,Y,MARKETED,ORAL
11597,MORPHINE HYDROCHLORIDE,LABORATOIRE ATLAS INC,Human,,Y,MARKETED,ORAL
11623,CLINDAMYCIN (CLINDAMYCIN HYDROCHLORIDE),ZOETIS CANADA INC,Veterinary,,Y,MARKETED,ORAL
11624,DOPAMINE HYDROCHLORIDE,BAXTER CORPORATION,Human,,Y,MARKETED,INTRAVENOUS
11625,DOPAMINE HYDROCHLORIDE,BAXTER CORPORATION,Human,,Y,MARKETED,INTRAVENOUS
11626,HYDRALAZINE HYDROCHLORIDE,APOTEX INC,Human,,Y,MARKETED,ORAL
11627,HYDRALAZINE HYDROCHLORIDE,ZEP MANUFACTURING COMPANY OF CANADA,Human,,Y,MARKETED,ORAL
11629,MINERAL OIL,RW CONSUMER PRODUCTS LTD,Human,,Y,MARKETED,ORAL
11641,NOREPINEPHRINE (NOREPINEPHRINE BITARTRATE),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,INTRAVENOUS
11642,ISOPROTERENOL HYDROCHLORIDE,HOSPIRA HEALTHCARE CORPORATION,Human,,Y,MARKETED,SUBCUTANEOUS
11649,DEXTROMETHORPHAN HYDROBROMIDE,TANTA PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
11650,DIPHENHYDRAMINE HYDROCHLORIDE,TANTA PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
11656,ENILCONAZOLE,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Veterinary,CONCENTRATED SOLUTION,Y,MARKETED,TOPICAL
11680,BISACODYL,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
117,LODOXAMIDE (LODOXAMIDE TROMETHAMINE),OMEGA LABORATORIES LTD,Human,MULTIDOSE VIALS,Y,MARKETED,ORAL
1172,FLUOXETINE (FLUOXETINE HYDROCHLORIDE),SMASHBOX COSMETICS DIST,Human,ALSO CALLED PROPARACAINE HYDROCHLORIDE,Y,MARKETED,ORAL
11727,GLYBURIDE,APOTEX INC,Human,,Y,MARKETED,ORAL
11728,GLYBURIDE,APOTEX INC,Human,,Y,MARKETED,ORAL
11742,HEPATITIS B SURFACE ANTIGEN (RECOMBINANT),GLAXOSMITHKLINE INC,Human,,Y,MARKETED,INTRAMUSCULAR
11743,TRIMEBUTINE MALEATE,APTALIS PHARMA CANADA ULC,Human,,Y,MARKETED,ORAL
11751,FLUVOXAMINE MALEATE,BGP PHARMA ULC,Human,,Y,MARKETED,ORAL
11752,FLUVOXAMINE MALEATE,BGP PHARMA ULC,Human,,Y,MARKETED,ORAL
11753,CAFFEINE,LABORATOIRE RIVA INC,Human,,Y,MARKETED,ORAL
11760,CAPTOPRIL,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11762,DIPHENHYDRAMINE HYDROCHLORIDE,MEDTECH PRODUCTS INC,Human,,Y,MARKETED,ORAL
11763,CAPTOPRIL,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11764,CAPTOPRIL,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11765,CAPTOPRIL,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11772,DIPHENHYDRAMINE HYDROCHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11780,GLYBURIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11781,GLYBURIDE,BIOMARIN PHARMACEUTICAL INC,Human,,Y,MARKETED,ORAL
11785,MINERAL OIL,TOMLYN PRODUCTS DIVISION OF VETOQUINOL USA INC.,Veterinary,,Y,MARKETED,ORAL
11794,ACETAMINOPHEN,LABORATOIRES TRIANON INC,Human,,Y,MARKETED,ORAL
11795,ACETAMINOPHEN,LABORATOIRES TRIANON INC,Human,,Y,MARKETED,ORAL
11798,ACETYLSALICYLIC ACID,PENDOPHARM DIVISION OF PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
11803,ALPRAZOLAM,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11804,ALPRAZOLAM,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
1181,DESIPRAMINE (DESIPRAMINE HYDROCHLORIDE),LES PRODUITS DE SOINS POUR LA PEAU AU LAIT DE CHEVRE CANUS INC/CANUS GOAT'S MILK,Human,SINGLE-USE VIAL,Y,MARKETED,ORAL
11817,BUTORPHANOL (BUTORPHANOL TARTRATE),ZOETIS CANADA INC,Veterinary,,Y,MARKETED,ORAL
11822,BUTORPHANOL (BUTORPHANOL TARTRATE),ZOETIS CANADA INC,Veterinary,,Y,MARKETED,ORAL
11825,AMPICILLIN (AMPICILLIN TRIHYDRATE),BOEHRINGER INGELHEIM (CANADA) LTD LTEE,Veterinary,AMPICILLIN FOR INJECTABLE SUSPENSION USP,Y,MARKETED,INTRAMUSCULAR
11826,CHLORHEXIDINE GLUCONATE,THE BODY SHOP CANADA LIMITED,Human,,Y,MARKETED,TOPICAL
11830,DINOPROSTONE,OXYMED,Human,,Y,MARKETED,VAGINAL
11831,DINOPROSTONE,PFIZER CANADA INC,Human,,Y,MARKETED,VAGINAL
11847,DEXTROMETHORPHAN HYDROBROMIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11848,DEXTROMETHORPHAN HYDROBROMIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
11850,SULFAMETHAZINE,CAN-VET ANIMAL HEALTH SUPPLIES LTD.,Veterinary,,Y,MARKETED,ORAL
11852,NEOSTIGMINE METHYLSULFATE,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,SUBCUTANEOUS
11862,BENZOYL PEROXIDE,GALDERMA CANADA INC,Human,,Y,MARKETED,TOPICAL
11867,NEOMYCIN (NEOMYCIN SULFATE),ELANCO CANADA LIMITED,Veterinary,,Y,MARKETED,TOPICAL
11869,HYDROMORPHONE HYDROCHLORIDE,INNOVATION LINE INC,Human,,Y,MARKETED,RECTAL
11870,HYDROMORPHONE HYDROCHLORIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
11872,GLEPTOFERRON (IRON DEXTRAN COMPLEX),BIMEDA-MTC ANIMAL HEALTH INC,Veterinary,,Y,MARKETED,INTRAMUSCULAR
11880,CYPROTERONE ACETATE,BAYER INC,Human,,Y,MARKETED,INTRAMUSCULAR
11887,XYLOMETAZOLINE HYDROCHLORIDE,LABORATOIRES CONFAB INC,Human,,Y,MARKETED,NASAL
11889,CALCIUM PROPIONATE,JAAPHARM CANADA INC.,Veterinary,,Y,MARKETED,ORAL
11893,CLOTRIMAZOLE,TARO PHARMACEUTICALS INC,Human,,Y,MARKETED,TOPICAL
11899,TETRACYCLINE HYDROCHLORIDE,JAAPHARM CANADA INC.,Veterinary,,Y,MARKETED,ORAL
11900,ACEPROMAZINE MALEATE,LAVO,Veterinary,,Y,MARKETED,ORAL
11904,XYLOMETAZOLINE HYDROCHLORIDE,LABORATOIRES CONFAB INC,Human,,Y,MARKETED,NASAL
11914,SIMETHICONE,C B FLEET COMPANY INC,Human,,Y,MARKETED,ORAL
11918,GUAIFENESIN,PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
1192,ROSIGLITAZONE (ROSIGLITAZONE MALEATE),ESTEAM MANUFACTURING LTD.,Human,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
11922,GADOBUTROL,ESTEAM MANUFACTURING LTD.,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
1193,INACTIVATED POLIOVIRUS TYPE III,LABORATOIRES LA ROCHE-POSAY CANADA,Human,,Y,MARKETED,TOPICAL
11942,ZIDOVUDINE,VIIV HEALTHCARE ULC,Human,,Y,MARKETED,ORAL
1195,OSELTAMIVIR (OSELTAMIVIR PHOSPHATE),PERRIGO INTERNATIONAL,Human,,Y,MARKETED,ORAL
11969,DICLOFENAC SODIUM,NOVARTIS PHARMACEUTICALS CANADA INC,Human,,Y,MARKETED,OPHTHALMIC
11974,PSEUDOEPHEDRINE SULFATE,BAYER INC,Human,MODIFIED RELEASE TABLETS,Y,MARKETED,ORAL
11977,MYROXYLON BALSAMUM,NORBROOK LABORATORIES LTD.,Veterinary,,Y,MARKETED,INTRAVENOUS
12016,YOHIMBINE HYDROCHLORIDE,ODAN LABORATORIES LTD,Human,,Y,MARKETED,ORAL
1212,FLUVOXAMINE MALEATE,L' OREAL CANADA,Human,,Y,MARKETED,ORAL
12137,CHLOROXYLENOL,INOPAK LTD.,Human,,Y,MARKETED,TOPICAL
1214,RABEPRAZOLE SODIUM,PRO DOC LIMITEE,Human,,Y,MARKETED,ORAL
1215,BENAZEPRIL HYDROCHLORIDE,SANIS HEALTH INC,Human,,Y,MARKETED,ORAL
12159,ACETAMINOPHEN,TANTA PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
12168,SODIUM CHLORIDE,BAXTER CORPORATION,Human,,Y,MARKETED,IRRIGATION
12171,DEXTROSE,BAXTER CORPORATION,Human,,Y,MARKETED,IRRIGATION
12174,NEOMYCIN (NEOMYCIN SULFATE),ELANCO CANADA LIMITED,Veterinary,,Y,MARKETED,TOPICAL
12182,BUDESONIDE,ASTRAZENECA CANADA INC,Human,,Y,MARKETED,INHALATION
12185,SODIUM CHLORIDE,B. BRAUN MEDICAL INC,Human,,Y,MARKETED,INTRAVENOUS
12186,SODIUM LACTATE,B. BRAUN MEDICAL INC,Human,,Y,MARKETED,INTRAVENOUS
12192,DEXTROMETHORPHAN HYDROBROMIDE,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,Human,,Y,MARKETED,ORAL
12196,PODOPHYLLOTOXIN,SANOFI-AVENTIS CANADA INC,Human,,Y,MARKETED,TOPICAL
12200,TIAMULIN (TIAMULIN HYDROGEN FUMARATE),ELANCO CANADA LIMITED,Veterinary,MEDICATED PREMIX,Y,MARKETED,ORAL
12206,PIPERAZINE (PIPERAZINE CITRATE),SERGEANTS OF CANADA,Veterinary,,Y,MARKETED,ORAL
12208,DEXAMETHASONE (DEXAMETHASONE SODIUM PHOSPHATE),SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,INTRAVENOUS
12210,DESLORATADINE,BIMEDA-MTC ANIMAL HEALTH INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12216,HYDROCODONE,APOPHARMA INC,Human,,Y,MARKETED,ORAL
12218,FUROSEMIDE,BIO-TEK DIVISION OF A.B.C. COMPOUNDING CO. INC.,Human,,Y,MARKETED,INTRAVENOUS
12220,NITROGLYCERIN,ULTRA CHEM LABS CANADA CORP.,Human,,Y,MARKETED,TOPICAL
12221,METRONIDAZOLE,ODAN LABORATORIES LTD,Human,,Y,MARKETED,ORAL
12237,HYDRALAZINE HYDROCHLORIDE,STERIMAX INC,Human,,Y,MARKETED,INTRAVENOUS
12239,AMYLASE,VETOQUINOL N A INC,Veterinary,,Y,MARKETED,ORAL
12247,O-PHENYLPHENOL,GERMIPHENE CORPORATION,Disinfectant,,Y,MARKETED,DISINFECTANT (Medical Instruments)
1225,DOPAMINE HYDROCHLORIDE,MERCK CANADA INC,Human,,Y,MARKETED,TOPICAL
12254,O-PHENYLPHENOL,K-G SPRAY-PAK INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12255,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,K-G SPRAY-PAK INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12256,DOPAMINE HYDROCHLORIDE,BAXTER CORPORATION,Human,,Y,MARKETED,INTRAVENOUS
12261,AMPICILLIN (AMPICILLIN SODIUM),TEVA CANADA LIMITED,Human, USP,Y,MARKETED,INTRAVENOUS
12262,AMPICILLIN (AMPICILLIN SODIUM),TEVA CANADA LIMITED,Human, USP,Y,MARKETED,INTRAVENOUS
12266,LIDOCAINE,BAYER INC,Human,,Y,MARKETED,TOPICAL
12267,AMPICILLIN (AMPICILLIN SODIUM),TEVA CANADA LIMITED,Human, USP,Y,MARKETED,INTRAVENOUS
12268,AMPICILLIN (AMPICILLIN SODIUM),TEVA CANADA LIMITED,Human, USP,Y,MARKETED,INTRAVENOUS
12272,BETAMETHASONE (BETAMETHASONE DIPROPIONATE),TARO PHARMACEUTICALS INC,Human,,Y,MARKETED,TOPICAL
12288,O-PHENYLPHENOL,MEGA-LAB MANUFACTURING CO LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12289,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,MEGA-LAB MANUFACTURING CO LTD,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
1233,CAFFEINE,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,RECTAL
12331,QUINAPRIL (QUINAPRIL HYDROCHLORIDE),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
12332,QUINAPRIL (QUINAPRIL HYDROCHLORIDE),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
12333,QUINAPRIL (QUINAPRIL HYDROCHLORIDE),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
12334,QUINAPRIL (QUINAPRIL HYDROCHLORIDE),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
1234,TADALAFIL,VELTEK ASSOCIATES INC,Veterinary,,Y,MARKETED,ORAL
12343,SUFENTANIL (SUFENTANIL CITRATE),TEVA CANADA LIMITED,Human, USP,Y,MARKETED,INTRAVENOUS
12344,DOCUSATE CALCIUM,LABORATOIRES TRIANON INC,Human,,Y,MARKETED,ORAL
12345,VITAMIN D3,LABORATOIRE RIVA INC,Human,,Y,MARKETED,ORAL
1235,PITCHER PLANT,DECHRA VETERINARY PRODUCTS A/S,Human,,Y,MARKETED,TOPICAL
1239,OCLACITINIB (OCLACITINIB MALEATE),GROUPE MARCELLE INC,Human,,Y,MARKETED,ORAL
12395,PENICILLIN G SODIUM,TEVA CANADA LIMITED,Human, USP,Y,MARKETED,INTRAVENOUS
12396,O-PHENYLPHENOL,CERTOL INTERNATIONAL LLC,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12398,SODIUM DICHLOROISOCYANURATE,JOHNSON & JOHNSON MEDICAL PRODUCTS,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12399,HYPROMELLOSE,AALADIN SUPERIOR CLEANING SYSTEMS LTD.,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12400,SODIUM DICHLOROISOCYANURATE,JOHNSON & JOHNSON MEDICAL PRODUCTS,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12403,BENZALKONIUM CHLORIDE,BUCKEYE INTERNATIONAL INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12404,BENZALKONIUM CHLORIDE,BUCKEYE INTERNATIONAL INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12405,BENZALKONIUM CHLORIDE,BUCKEYE INTERNATIONAL INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12406,BENZALKONIUM CHLORIDE,BUCKEYE INTERNATIONAL INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12407,BENZALKONIUM CHLORIDE,BUCKEYE INTERNATIONAL INC,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
12411,DEXTROMETHORPHAN HYDROBROMIDE,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,Human,,Y,MARKETED,ORAL
12412,ACETAMINOPHEN,LABORATOIRES TRIANON INC,Human,,Y,MARKETED,ORAL
12419,TRIMEPRAZINE (TRIMEPRAZINE TARTRATE),ERFA CANADA 2012 INC,Human,,Y,MARKETED,ORAL
12421,ACEBUTOLOL (ACEBUTOLOL HYDROCHLORIDE),SANOFI-AVENTIS CANADA INC,Human,,Y,MARKETED,ORAL
12422,ACEBUTOLOL (ACEBUTOLOL HYDROCHLORIDE),SANOFI-AVENTIS CANADA INC,Human,,Y,MARKETED,ORAL
12425,PERICIAZINE,ERFA CANADA 2012 INC,Human,,Y,MARKETED,ORAL
12426,ZOPICLONE,SANOFI-AVENTIS CANADA INC,Human,,Y,MARKETED,ORAL
12430,AMILORIDE HYDROCHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
12449,DEXTROMETHORPHAN HYDROBROMIDE,MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC,Human,,Y,MARKETED,ORAL
12451,PRAZOSIN (PRAZOSIN HYDROCHLORIDE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
12452,PRAZOSIN (PRAZOSIN HYDROCHLORIDE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
12453,PRAZOSIN (PRAZOSIN HYDROCHLORIDE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
12455,DOXAZOSIN (DOXAZOSIN MESYLATE),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
12456,DOXAZOSIN (DOXAZOSIN MESYLATE),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
12457,DOXAZOSIN (DOXAZOSIN MESYLATE),CUBIST PHARMACEUTICALS LLC,Human,,Y,MARKETED,ORAL
12458,FELODIPINE,ASTRAZENECA CANADA INC,Human,,Y,MARKETED,ORAL
12459,FELODIPINE,ASTRAZENECA CANADA INC,Human,,Y,MARKETED,ORAL
12473,DETOMIDINE HYDROCHLORIDE,ORION CORPORATION,Veterinary,,Y,MARKETED,INTRAVENOUS
12474,FILGRASTIM (R-METHUG-CSF),AMGEN CANADA INC,Human,VIALS,Y,MARKETED,SUBCUTANEOUS
12504,DEXTROMETHORPHAN HYDROBROMIDE,HUVEPHARMA EOOD,Human,,Y,MARKETED,ORAL
1253,LISINOPRIL,SANOFI-AVENTIS CANADA INC,Human,,Y,MARKETED,ORAL
1254,ETHOPROPAZINE (ETHOPROPAZINE HYDROCHLORIDE),VANC PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
12540,GLYCERINE,DELAVAL INC.,Veterinary,PRE AND POST MILKING TEAT DIP,Y,MARKETED,TOPICAL
12544,TRETINOIN,VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,TOPICAL
12549,ETHOPROPAZINE (ETHOPROPAZINE HYDROCHLORIDE),ERFA CANADA 2012 INC,Human,,Y,MARKETED,ORAL
12556,ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE,RELIABLE MAINTENANCE PRODUCTS LTD.,Disinfectant,,Y,MARKETED,DISINFECTANT (Hospital/HC Facilities)
1256,VITAMIN B12,QUIP LABORATORIES,Human,,Y,MARKETED,SUBCUTANEOUS
12562,VITAMIN B12,QUIP LABORATORIES,Veterinary,,Y,MARKETED,INTRAVENOUS
12565,ACETAMINOPHEN,TANTA PHARMACEUTICALS INC,Human,,Y,MARKETED,ORAL
12568,INSULIN ISOPHANE HUMAN BIOSYNTHETIC,ELI LILLY CANADA INC,Human,,Y,MARKETED,SUBCUTANEOUS
12569,INSULIN INJECTION HUMAN BIOSYNTHETIC,ELI LILLY CANADA INC,Human,,Y,MARKETED,SUBCUTANEOUS
12570,INSULIN ISOPHANE HUMAN BIOSYNTHETIC,ELI LILLY CANADA INC,Human,,Y,MARKETED,SUBCUTANEOUS
12574,FLUPHENAZINE HYDROCHLORIDE,PHARMASCIENCE INC,Human,,Y,MARKETED,ORAL
12575,YOHIMBINE HYDROCHLORIDE,ODAN LABORATORIES LTD,Human,,Y,MARKETED,ORAL
126,FLUOXETINE (FLUOXETINE HYDROCHLORIDE),LABORATOIRE RIVA INC,Veterinary,,Y,MARKETED,ORAL
12601,SPIRAMYCIN,ODAN LABORATORIES LTD,Human,,Y,MARKETED,ORAL
12620,GUAIFENESIN,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
12621,DEXTROMETHORPHAN HYDROBROMIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
12639,CHLOROXYLENOL,OSTREM CHEMICAL CO LTD.,Human,,Y,MARKETED,TOPICAL
12645,LIDOCAINE HYDROCHLORIDE,VELOCITY CHEMICALS LTD.,Human,,Y,MARKETED,BLOCK/INFILTRATION
12646,HEPARIN SODIUM,HOSPIRA HEALTHCARE CORPORATION,Human,,Y,MARKETED,INTRAVENOUS
12647,HEPARIN SODIUM,HOSPIRA HEALTHCARE CORPORATION,Human,,Y,MARKETED,INTRAVENOUS
12648,LIDOCAINE HYDROCHLORIDE,HOSPIRA HEALTHCARE CORPORATION,Human,,Y,MARKETED,BLOCK/INFILTRATION
12649,LIDOCAINE HYDROCHLORIDE,HOSPIRA HEALTHCARE CORPORATION,Human,,Y,MARKETED,BLOCK/INFILTRATION
12650,ENALAPRILAT,SANDOZ CANADA INCORPORATED,Human,,Y,MARKETED,INTRAVENOUS
12651,TRIMEPRAZINE (TRIMEPRAZINE TARTRATE),ERFA CANADA 2012 INC,Human,,Y,MARKETED,ORAL
12654,METRONIDAZOLE,SANOFI-AVENTIS CANADA INC,Human,,Y,MARKETED,VAGINAL
12662,SERTRALINE (SERTRALINE HYDROCHLORIDE),PFIZER CANADA INC,Human,,Y,MARKETED,ORAL
12673,DOXEPIN (DOXEPIN HYDROCHLORIDE),TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
12674,SODIUM CHLORIDE,HOSPIRA HEALTHCARE CORPORATION,Human,,Y,MARKETED,INTRAVENOUS
12681,DOPAMINE HYDROCHLORIDE,HOSPIRA HEALTHCARE CORPORATION,Human,,Y,MARKETED,INTRAVENOUS
12688,SURFACTANT-ASSOCIATED PROTEINS SP-B AND SP-C,MERIAL CANADA INC,Veterinary,,Y,MARKETED,ORAL
12689,IVERMECTIN,MERIAL CANADA INC,Veterinary,,Y,MARKETED,ORAL
12690,IVERMECTIN,MERIAL CANADA INC,Veterinary,,Y,MARKETED,ORAL
12699,ALFUZOSIN HYDROCHLORIDE,TEVA CANADA LIMITED,Human,,Y,MARKETED,ORAL
127,TESTOSTERONE ENANTHATE,LABORATOIRE RIVA INC,Veterinary,,Y,MARKETED,ORAL
12711,DEXTROSE,B. BRAUN MEDICAL INC,Human,,Y,MARKETED,INTRAVENOUS
12713,GANIRELIX (GANIRELIX ACETATE),GERMIPHENE CORPORATION,Human,,Y,MARKETED,TOPICAL
12741,MAGNESIUM CHLORIDE,B. BRAUN MEDICAL INC,Human,,Y,MARKETED,INTRAVENOUS
12743,DIPHENHYDRAMINE HYDROCHLORIDE,PALADIN LABS INC,Human,,Y,MARKETED,ORAL
12745,BETHANECHOL CHLORIDE,PALADIN LABS INC,Human,,Y,MARKETED,ORAL
12746,BETHANECHOL CHLORIDE,PALADIN LABS INC,Human,,Y,MARKETED,ORAL
1275,TESTOSTERONE ENANTHATE,FRESENIUS MEDICAL CARE CANADA INC,Human,,Y,MARKETED,DIALYSIS
12753,TRETINOIN,VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,TOPICAL
12754,EZETIMIBE,VALEANT CANADA LP/VALEANT CANADA S.E.C.,Human,,Y,MARKETED,TOPICAL
12757,MINOXIDIL,APOTEX INC,Human,,Y,MARKETED,TOPICAL
12763,ZINC SULFATE,CHURCH & DWIGHT CANADA CORP,Human,,Y,MARKETED,RECTAL
12764,ZINC SULFATE,CHURCH & DWIGHT CANADA CORP,Human,,Y,MARKETED,TOPICAL
12767,GLUTARAL,METREX RESEARCH,Disinfectant,,Y,MARKETED,DISINFECTANT (Medical Instruments)
